ID,SAMPLE_NAME,INTERP,X_ED50,Y_ED50,X_WGS84,Y_WGS84,WATER_DEPTH,TERMINAL_DEPTH,PRIMARY_COMPONENT,GRAIN_SIZE,STRENGTH_DENSITY,SECONDARY_COMPONENT,NOTES,BED_TOP,BED_BASE
100,54+2/169/VE/1,GDOC,,54.04981,2.0860153,54.0490548,67,2.4000001,Sand,fine,,silty,dark greyish brown,0,0.18
100,54+2/169/VE/1,GDOC,2.08744,54.04981,2.0860153,54.0490548,67,2.4000001,Gravel,coarse,,shelly,yellowish brown,0.18,0.75
100,54+2/169/VE/1,GDOC,2.08744,54.04981,2.0860153,54.0490548,67,2.4000001,Sand,fine to medium,,,light brownish grey,0.75,1.4
100,54+2/169/VE/1,GDOC,2.08744,54.04981,2.0860153,54.0490548,67,2.4000001,Sand,fine,,,olive grey,1.4,2.4
101,54+2/36/VE/1,GDOC,,54.0425,2.0169038,54.0417437,86,2.3,Sand,very fine,,"silty, slightly muddy",,0,0.36
101,54+2/36/VE/1,GDOC,2.01833,54.0425,2.0169038,54.0417437,86,2.3,Gravel,,,"Sandy, abundant shells",,0.36,0.67
101,54+2/36/VE/1,GDOC,2.01833,54.0425,2.0169038,54.0417437,86,2.3,Sand,fine to medium,,,,0.67,0.96
101,54+2/36/VE/1,GDOC,2.01833,54.0425,2.0169038,54.0417437,86,2.3,Peat,,,"Sandy, micaceous",,0.96,1.04
101,54+2/36/VE/1,GDOC,2.01833,54.0425,2.0169038,54.0417437,86,2.3,Sand,fine to coarse,,,,1.04,2.34
102,54+1/43/CR/1,GDOC,,54.02167,1.9919039,54.0209128,81,0.1,Sand,very fine,,muddy,grey,0,0.1
103,54+2/430/CS/1,GDOC,,54.013,2.024075,54.0122428,80,0.18,Sand,fine,,silty,,0,
103,54+2/430/CS/1,GDOC,2.0255,54.013,2.024075,54.0122428,80,0.18,Gravel,coarse,,Sandy,,,0.18
104,54+2/431/CS/1,GDOC,,54.0095,2.0165749,54.0087426,80,0.5,Sand,fine,,silty,,0,0.5
105,54+2/432/CS/1,GDOC,,54.00467,2.012405,54.0039124,80,0.42,Sand,fine,,silty,,0,0.42
106,54+1/168/CS/1,GDOC,,54.00682,1.8723215,54.0060609,85,0.9,Sand,very fine,,very muddy,dark greyish brown,0,0.84
107,54+1/44/CR/1,GDOC,,54.005,1.9202427,54.0042414,72,0.1,Sand,very fine,,muddy,grey,0,0.1
108,54+3/7/VE/1,GDOC,,54.0135263,3.2717333,54.0127833,40,2.6199999,Sand,,,shelly,,0,
109,53+3/97/VE/1,GDOC,,53.9965098,3.3123167,53.9957667,43,3.3599999,Clay,,stiff,,grey,0,3.36
110,54+3/6/VE/1,GDOC,,54.014562,3.3513567,54.01382,43,2.6700001,Clay,,stiff,,brown,0,
110,54+3/6/VE/1,GDOC,3.3527486,54.014562,3.3513567,54.01382,43,2.6700001,Sand,,,silty,,,2.67
111,53+3/98/VE/1,GDOC,,53.9895927,3.3640167,53.98885,45,2.8499999,Clay,,stiff,,grey,0,2.85
112,53+3/99/VE/1,GDOC,,53.9862095,3.3647167,53.9854667,44,3.1700001,Sand,,,,,0,
112,53+3/99/VE/1,GDOC,3.3661074,53.9862095,3.3647167,53.9854667,44,3.1700001,Clay,,stiff,,grey,,3.17
113,54+2/414/CS/1,GDOC,,54.20117,2.1830727,54.2004209,37,0.01,Sand,,,Gravelly,,0,0.1
114,54+2/416/CS/1,GDOC,,54.20233,2.1849027,54.201581,34,0.1,Gravel,,,"Sandy, shelly",very poorly sorted,0,0.1
115,54+2/415/CS/1,GDOC,,54.20383,2.1867427,54.203081,33,0.23,Sand,medium,,Gravelly,poorly sorted,0,
115,54+2/415/CS/1,GDOC,2.18817,54.20383,2.1867427,54.203081,33,0.23,Clay,,firm to stiff,"Sandy, Gravelly",,,0.23
116,54+2/173/CS/1,GDOC,,54.20453,2.1975229,54.2037812,27,0.2,Gravel,,,"shelly, Sandy",,0,0.1
116,54+2/173/CS/1,GDOC,2.19895,54.20453,2.1975229,54.2037812,27,0.2,Clay,,firm to stiff,Gravelly,brown (till),0.1,0.2
117,54+2/152/VE/1,GDOC,,54.15861,2.1954644,54.1578596,31,3.5999999,Sand,fine to medium,,"Gravelly, shelly","dark yellowish brown, moderately sorted",0,0.3
117,54+2/152/VE/1,GDOC,2.19689,54.15861,2.1954644,54.1578596,31,3.5999999,Clay,,stiff to very stiff,"silty, Sandy, chalk Gravel, , 150 kPa",dark reddish brown (till),0.3,3.6
118,54+2/159/CS/1,GDOC,,54.21694,2.3298058,54.2161931,31,0.3,Sand,fine to coarse,,"Gravelly, cobbles, poorly sorted",,0,0.1
118,54+2/159/CS/1,GDOC,2.33123,54.21694,2.3298058,54.2161931,31,0.3,Clay,,,"Gravelly, cobbles",reddish brown,0.1,0.3
119,54+2/200/CS/1,GDOC,,54.14867,2.3289081,54.1479208,50,0.7,Sand,fine to medium,,muddy,olive brown,0,
119,54+2/200/CS/1,GDOC,2.33033,54.14867,2.3289081,54.1479208,50,0.7,Mud,,,fine to medium Sandy,,,0.74
120,54+2/49/CR/1,GDOC,,54.1525,2.332078,54.151751,50,0.2,Sand,very fine,,"shelly, well sorted",olive,0,0.1
120,54+2/49/CR/1,GDOC,2.3335,54.1525,2.332078,54.151751,50,0.2,Sand,fine,,silty,,0.1,0.2
121,54+2/151/VE/1,GDOC,,54.17763,2.3386273,54.1768819,39,2.4000001,Sand,very fine to fine,,,dark greyish brown,0,0.45
121,54+2/151/VE/1,GDOC,2.34005,54.17763,2.3386273,54.1768819,39,2.4000001,Gravel,,,Sandy,,0.45,0.62
121,54+2/151/VE/1,GDOC,2.34005,54.17763,2.3386273,54.1768819,39,2.4000001,Clay,,very stiff,"silty, Sandy, chalk and mudstone Gravel,  (>150 kPa)",dark greyish brown (till),0.62,1.44
121,54+2/151/VE/1,GDOC,2.34005,54.17763,2.3386273,54.1768819,39,2.4000001,Sand,very fine grained,,"shelly, occasional Gravel","dark yellowish brown, well sorted",1.44,1.7
121,54+2/151/VE/1,GDOC,2.34005,54.17763,2.3386273,54.1768819,39,2.4000001,Clay,,very stiff,"silty, Sandy, chalk and mudstone Gravel,  (>150 kPa)",dark greyish brown (till),1.7,2.38
122,54+2/449/VE/1,GDOC,,54.12517,2.4082508,54.124421,50,1.61,Sand,fine,,,olive brown,0,1.61
123,54+2/215/VE/1,GDOC,,54.20667,2.4219084,54.2059238,37,6,Sand,fine,,,"olive, well sorted",0,0.1
123,54+2/215/VE/1,GDOC,2.42333,54.20667,2.4219084,54.2059238,37,6,Sand,fine,,"muddy, shelly",well sorted,0.1,6
124,54+2/443/VE/1,GDOC,,54.18167,2.4310795,54.1809231,49,5.3099999,Sand,very fine,,muddy,olive,0,5.31
125,54+2/202/CS/1,GDOC,,54.2055,2.4325788,54.2047539,41,0.3,Sand,fine to medium,,,olive brown,0,0.1
125,54+2/202/CS/1,GDOC,2.434,54.2055,2.4325788,54.2047539,41,0.3,Sand,medium,,,dark greyish brown,0.1,0.2
126,54+2/161/CS/1,GDOC,,54.14637,2.4297806,54.1456219,0,1,Mud,,,silty,,0,0.95
127,54+2/160/CS/1,GDOC,,54.21392,2.4346885,54.2131742,35,0.6,Sand,very fine to fine,,,olive brown,0,0.1
127,54+2/160/CS/1,GDOC,2.43611,54.21392,2.4346885,54.2131742,35,0.6,Sand,very fine,,muddy,dark greyish green,0.1,0.64
128,54+2/136/VE/1,GDOC,,54.17732,2.4328897,54.176573,44,6,Sand,very fine,,muddy,"dark brownish grey, well sorted",0,6
130,54+1/98/CS/1,CM,,54.18893,1.8662352,54.1881769,48,0.1,Sand,fine to very fine,,,"clean, olive brown, rare shell fragments",0,0.1
131,54+1/105/VE/1,CM,,54.19302,1.9558473,54.192268,34,3.0999999,Sand,medium to coarse,,,yellow-brown,0,0.06
131,54+1/105/VE/1,CM,1.95728,54.19302,1.9558473,54.192268,34,3.0999999,Gravel,,,"shelly, Sandy",,0.06,0.53
131,54+1/105/VE/1,CM,1.95728,54.19302,1.9558473,54.192268,34,3.0999999,Clay,,stiff,"pebbly (chalk/red Siltstone), occasional Gravel pockets",red-brown,0.53,3.05
132,54+1/183/VE/1,CM,,54.32616,1.9748433,54.3254127,0,5.8000002,Sand,fine,,"silty, some shell fragments",olive green,0,2.8
132,54+1/183/VE/1,CM,1.97628,54.32616,1.9748433,54.3254127,0,5.8000002,Gravel,,,"silty, Sandy, abundant shell fragments, small pebbles",,2.8,3.3
132,54+1/183/VE/1,CM,1.97628,54.32616,1.9748433,54.3254127,0,5.8000002,Clay,,,"abundant clasts of chalk, flint and red Sandstone","till, brown, geotechnical data available on reverse sheet? ",3.3,5.82
133,54+1/104/CS/1,CM,,54.2907,1.9731545,54.2899515,35,0.1,Sand,coarse to fine,,"Gravelly, shell fragments","poorly sorted, dark grey to olive brown",0,0.1
134,54+2/183/VE/1,CM,,54.26189,2.0721279,54.2611417,33,3.5,Sand,medium to fine,,shelly,dark brown,0,0.1
134,54+2/183/VE/1,CM,2.07356,54.26189,2.0721279,54.2611417,33,3.5,Sand,fine,,some lithics and shells,dark olive grey/greyish brown,0.1,0.88
134,54+2/183/VE/1,CM,2.07356,54.26189,2.0721279,54.2611417,33,3.5,Gravel,coarse,,"Sandy, shelly, pebbles",brown,0.88,1.06
134,54+2/183/VE/1,CM,2.07356,54.26189,2.0721279,54.2611417,33,3.5,Clay,,very stiff to hard,"silty, Sandy, pebbles",red brown,1.06,3.51
135,54+2/172/VE/1,CM,,54.1941,2.0781203,54.1933495,34,0.5,Sand,coarse to very coarse,,"Gravelly, small pebbles, shell debris",poorly sorted,0,0.16
135,54+2/172/VE/1,CM,2.07955,54.1941,2.0781203,54.1933495,34,0.5,Clay,,,,"Till, reddish brown",0.16,0.21
135,54+2/172/VE/1,CM,2.07955,54.1941,2.0781203,54.1933495,34,0.5,Sand,fine,,,moderately clean,0.21,0.44
135,54+2/172/VE/1,CM,2.07955,54.1941,2.0781203,54.1933495,34,0.5,Clay,,,pebbly,"Till, reddish-brown",0.44,0.52
136,54+2/421/CS/1,CM,,54.23167,2.1063997,54.230921,41,0.28,Clay,,very stiff,some fine-coarse Gravel,"Till, brown",0,0.28
137,54+2/419/CS/1,CM,,54.227,2.1127401,54.226251,40,0.07,Sand,fine to coarse,,some fine Gravel,,0,0.07
138,54+2/420/CS/1,CM,,54.22766,2.1132401,54.226911,40,0.4,Sand,fine to coarse,,Gravelly,,0,0.4
139,54+2/422/CS/1,CM,,54.23017,2.11557,54.2294211,40,0.3,Sand,fine to coarse,,very Gravelly,light brown,0,0.3
141,54+2/418/CS/1,CM,,54.32383,2.1552379,54.3230847,35,0.3,Clay,,very stiff,very coarse Gravel,red/brown,0,0.3
142,54+2/43/CR/1,CM,,54.21333,2.1607417,54.2125811,38,0.2,Sand,very fine,,"muddy, shelly, Gravel",yellow,0,0.1
142,54+2/43/CR/1,CM,2.16217,54.21333,2.1607417,54.2125811,38,0.2,Clay,,stiff,"silty, Sandy",,0.1,0.2
143,54+2/439/VE/1,CM,,54.137,2.1730746,54.1362487,28,0,Sand,fine,,,light olive brown,0,0.1
144,54+2/444/VE/1,CM,,54.13967,2.4497514,54.1389219,61,4.9400001,Mud,very fine,,"Sandy, some shells",olive grey,0,2.2
144,54+2/444/VE/1,CM,2.45117,54.13967,2.4497514,54.1389219,61,4.9400001,Mud,,soft,some shells,,2.2,4.4
146,54+2/201/CS/1,CM,,54.19367,2.4735802,54.192924,42,0.2,Sand,medium,,shelly,olive brown,0,0.1
146,54+2/201/CS/1,CM,2.475,54.19367,2.4735802,54.192924,42,0.2,Gravel,,,,olive brown,0.1,0.2
147,54+2/214/VE/1,CM,,54.19049,2.4769104,54.1897439,37,2.8,Sand,coarse to fine,,few shell fragments,olive brown,0,0.35
147,54+2/214/VE/1,CM,2.47833,54.19049,2.4769104,54.1897439,37,2.8,Sand,,,"muddy, Gravelly, pebbles, lumps of Till",olive brown,0.35,0.57
147,54+2/214/VE/1,CM,2.47833,54.19049,2.4769104,54.1897439,37,2.8,Clay,,stiff,"pebbly, Sandy, silty",grey brown,0.57,2.3
147,54+2/214/VE/1,CM,2.47833,54.19049,2.4769104,54.1897439,37,2.8,Sand,fine to coarse,,"few clay clasts, few pebbles",olive,2.3,2.57
147,54+2/214/VE/1,CM,2.47833,54.19049,2.4769104,54.1897439,37,2.8,Clay,,stiff,"pebbly, Sandy, silty",grey brown,2.57,2.82
148,54+2/157/CS/1,CM,,54.28614,2.4948476,54.2853973,25,0.1,Sand,Medium to very fine,,"Gravel, shell fragments",,0,0.1
149,54+2/119/VE/1,CM,,54.32522,2.5478576,54.3244792,0,1.8,Sand,fine to very fine,,sparse shell fragments,dark grey/brown,0,0.55
149,54+2/119/VE/1,CM,2.54928,54.32522,2.5478576,54.3244792,0,1.8,Sand,,,"shelly, Gravelly",,0.55,0.68
149,54+2/119/VE/1,CM,2.54928,54.32522,2.5478576,54.3244792,0,1.8,Sand,fine,,"sparse shelly debris, peat? ",dark grey/brown,0.68,1.81
150,54+2/120/VE/1,CM,,54.26225,2.5506498,54.2615072,29,3.8,Sand,fine to very fine,,some shell debris,dark grey/brown,0,3.75
151,54+2/203/CS/1,CM,,54.23283,2.5522508,54.2320862,41,0.2,Sand,fine to medium,,,olive brown/grey,0,0.2
152,54+2/127/CS/1,CM,,54.19659,2.551922,54.195845,0,0.7,Silt,very fine,,"muddy, slightly Sandy, some shell debris",olive grey,0,0.7
153,54+2/204/CS/1,CM,,54.19633,2.6200837,54.1955858,51,0.7,Sand,fine,,,olive brown/dark grey brown,0,0.72
154,54+2/130/CS/1,CM,,54.32628,2.6788909,54.3255408,0,0.2,Sand,fine to very fine,,shell fragments,olive brown,0,0.1
154,54+2/130/CS/1,CM,2.68031,54.32628,2.6788909,54.3255408,0,0.2,Sand,,,"very shelly, muddy",,0.1,0.2
155,54+2/128/CS/1,CM,,54.26106,2.6823232,54.2603186,0,0.1,Sand,fine to very fine,,shell fragments,olive,0,0.1
156,54+2/121/VE/1,CM,,54.19433,2.6805753,54.1935864,52,5.1999998,Silt,,,,dark olive,0,0.75
156,54+2/121/VE/1,CM,2.68199,54.19433,2.6805753,54.1935864,52,5.1999998,Clay,,,"silty, Sandy laminae",bioturbated,0.75,5.24
157,54+2/126/CS/1,CM,,54.13625,2.6813473,54.1355044,0,1.6,Mud,,soft,"silty, shell debris",olive grey,0,1.62
158,54+2/205/CS/1,CM,,54.19783,2.7335865,54.1970871,58,0.9,Silt,,,clayey,dark brown,0,0.1
158,54+2/205/CS/1,CM,2.735,54.19783,2.7335865,54.1970871,58,0.9,Clay,,,silty,dark grey,0.1,0.8
158,54+2/205/CS/1,CM,2.735,54.19783,2.7335865,54.1970871,58,0.9,Clay,,soft,slightly silty,dark grey,0.8,0.84
159,54+2/450/VE/1,CM,,54.1575,2.7657587,54.1567561,60,4.4299998,Mud,very fine,,Sandy,dark olive grey,0,0.5
159,54+2/450/VE/1,CM,2.76717,54.1575,2.7657587,54.1567561,60,4.4299998,Sand,very fine,,muddy,olive grey,0.5,3
159,54+2/450/VE/1,CM,2.76717,54.1575,2.7657587,54.1567561,60,4.4299998,Mud,,firm,very fine Sandy from 4.4m,dark grey,3,4.43
160,54+2/153/VE/1,CM,,54.2448,2.1820412,54.2440524,33,3,Sand,medium to fine,,"shell debris, Gravelly, pebbles",yellow brown,0,0.41
160,54+2/153/VE/1,CM,2.18347,54.2448,2.1820412,54.2440524,33,3,Clay,,stiff to very stiff,"pebbles,  (155-168kPa)","Diamicton/Pleistocene Till,",0.41,3.04
161,54+2/174/CS/1,CM,,54.27734,2.1952304,54.2765936,27,0.1,Sand,very coarse to fine,,"slightly Gravelly, shell debris",yellow brown,0,0.1
162,54+2/155/VE/1,CM,,54.36623,2.2066577,54.3654867,26,2.5999999,Sand,medium to fine,,shell debris,yellow brown,0,1.25
162,54+2/155/VE/1,CM,2.20809,54.36623,2.2066577,54.3654867,26,2.5999999,Sand,fine to coarse,,"pebbles, shell debris",,1.25,1.5
162,54+2/155/VE/1,CM,2.20809,54.36623,2.2066577,54.3654867,26,2.5999999,Sand,,,muddy,"red brown, bioturbated",1.5,1.88
162,54+2/155/VE/1,CM,2.20809,54.36623,2.2066577,54.3654867,26,2.5999999,Sand,very fine to fine,,"silty, muddy",burrows filled with coarse mud,1.88,2.57
163,54+2/154/VE/1,CM,,54.30892,2.2816115,54.3081756,30,2.5999999,Sand,medium to coarse,,"slightly Gravelly, pebbles",yellow brown,0,0.17
163,54+2/154/VE/1,CM,2.28304,54.30892,2.2816115,54.3081756,30,2.5999999,Clay,,stiff,pebbly,red brown,0.17,2.55
164,54+2/412/CS/1,CM,,54.39417,2.3220697,54.393429,33,0.05,Sand,,,"muddy, shell fragments",,0,0.05
165,54+2/413/CS/1,CM,,54.394,2.3223997,54.393259,33,0.2,Sand,,,"muddy, shell fragments",,0,0.2
166,54+2/149/VE/1,CM,,54.31288,2.3302826,54.3121363,28,1.9,Sand,fine to very fine,,shell layer at base,"dark grey brown, darker/coarser from 1.1m",0,1.65
166,54+2/149/VE/1,CM,2.33171,54.31288,2.3302826,54.3121363,28,1.9,Sand,fine,,"sparse shell debris, 3 peat rich bands",grey brown,1.65,2.9
167,54+2/156/CS/1,CM,,54.34751,2.3340515,54.3467675,27,0.1,Sand,coarse to fine,,"clean, shell debris",olive brown,0,0.1
168,54+2/45/CR/1,CM,,54.2875,2.3319035,54.2867555,34,0.1,Sand,fine,,"clean, shell debris",olive brown,0,0.1
169,54+2/150/VE/1,CM,,54.24067,2.331055,54.2399239,30,3.8,Sand,fine,,,olive brown,0,0.52
169,54+2/150/VE/1,CM,2.33248,54.24067,2.331055,54.2399239,30,3.8,Gravel,,,"shelly, Sandy",bioturbated at base,0.52,0.67
169,54+2/150/VE/1,CM,2.33248,54.24067,2.331055,54.2399239,30,3.8,Clay,,stiff,"silty, Sandy, pebbles",grey brown,0.67,3.75
170,54+2/436/CS/1,CM,,54.25683,2.3459049,54.2560846,0,0.61,Sand,fine,soft,,"dark yellow, black staining from organic material",0,0.61
171,54+2/158/CS/1,CM,,54.27619,2.3584645,54.2754454,27,0.1,Sand,fine to very fine,,shell fragments,"clean, olive brown",0,0.1
172,54+2/442/VE/1,CM,,54.25067,2.4045765,54.2499251,40,5.1700001,Sand,very fine to fine,,coarse Sand and Gravel from 4.9m,olive grey,0,5.17
173,54+2/132/CS/1,CM,,54.37096,2.4272631,54.3702194,0,0.1,Sand,fine to very fine,,shell fragments,"clean, olive",0,0.1
174,54+2/133/CS/1,CM,,54.35473,2.4318337,54.3539889,0,0.1,Sand,coarse to very fine,,shell debris,"clean, olive, no core recovery (2 attempts)",0,0.1
175,54+2/134/VE/1,CM,,54.31533,2.429615,54.3145875,28,5.8000002,Sand,fine,,"peat fragments, muddy",grey brown,0,2.1
175,54+2/134/VE/1,CM,2.43104,54.31533,2.429615,54.3145875,28,5.8000002,Sand,fine to very fine,,"muddy, silty, shell fragments",,2.1,5.8
176,54+2/135/VE/1,CM,,54.24151,2.4280274,54.2407651,36,4.0999999,Sand,very fine,,"some shell debris, isolated small pebbles, 1 piece of peat",dark olive grey,0,3.08
176,54+2/135/VE/1,CM,2.42945,54.24151,2.4280274,54.2407651,36,4.0999999,Sand,,,shell rich,,3.08,3.19
176,54+2/135/VE/1,CM,2.42945,54.24151,2.4280274,54.2407651,36,4.0999999,Clay,,stiff,"Gravel, pebbles",dark brown/grey,3.19,4.13
177,54+2/180/VE/1,CM,,54.42827,2.2054256,54.4275288,29,1.9,Sand,fine,,some shell debris,dark brown/grey,0,0.25
177,54+2/180/VE/1,CM,2.20686,54.42827,2.2054256,54.4275288,29,1.9,Gravel,,,cobble,yellow brown,0.25,0.38
177,54+2/180/VE/1,CM,2.20686,54.42827,2.2054256,54.4275288,29,1.9,Sand,fine to very fine,,"coal fragments, shell debris",brown,0.38,1.93
178,54+2/146/CS/1,CM,,54.48672,2.2633551,54.4859814,0,0.1,Sand,fine to very fine,,shell fragments,"clean, 2 core samples, no recovery",0,0.1
179,54+2/99/CS/1,CM,,54.59549,2.3185527,54.5947557,18,0.2,Sand,medium to very fine,,shell fragments,"clean, trace shell fragments in core (2 attempts)",0,0.1
180,54+2/148/VE/1,CM,,54.37824,2.3261703,54.3774985,28,5.9000001,Sand,fine to very fine,,"whole shells, common shell debris",grey brown,0,5.84
181,54+2/147/VE/1,CM,,54.42813,2.3305887,54.4273902,26,5.1999998,Sand,fine,,shell debris,grey brown,0,2.67
181,54+2/147/VE/1,CM,2.33202,54.42813,2.3305887,54.4273902,26,5.1999998,Sand,,,shell rich band,"condensed layer, olive grey",2.67,2.81
181,54+2/147/VE/1,CM,2.33202,54.42813,2.3305887,54.4273902,26,5.1999998,Sand,very fine,,"very muddy, rare whole to whole shells",olive brown,2.81,5.24
182,54+2/190/CS/1,CM,,54.52645,2.3476558,54.5257137,15,0.1,Sand,fine,,"shell debris, whole shells",,0,0.1
183,54+2/118/VE/1,CM,,54.39766,2.4257121,54.3969203,25,3.7,Sand,fine to very fine,,shell debris,grey brown,0,0.44
183,54+2/118/VE/1,CM,2.42714,54.39766,2.4257121,54.3969203,25,3.7,Sand,,,shell rich band,,0.44,0.52
183,54+2/118/VE/1,CM,2.42714,54.39766,2.4257121,54.3969203,25,3.7,Sand,fine,,muddy,,0.52,3.72
184,54+2/145/CS/1,CM,,54.4634,2.4332101,54.4626625,0,0.1,Sand,fine,,"slightly Gravelly, shell debris",yellow brown,0,0.1
185,54+2/112/CS/1,CM,,54.53599,2.4385678,54.535255,0,0.1,Sand,coarse to very fine,,shell fragments,"2 core attempts, no recovery",0,0.1
186,54+2/144/CS/1,CM,,54.43465,2.4342911,54.4339116,14,0.1,Sand,very coarse to fine,,"slightly Gravelly, shell fragments","2 core attempts, no recovery",0,0.1
187,54+2/111/CS/1,CM,,54.48395,2.5567625,54.4832147,0,0.1,Sand,fine to very fine,,shell debris,"Olive, 2 core attempts, no recovery",0,0.1
188,54+2/117/VE/1,CM,,54.42208,2.5542646,54.4213425,23,2.0999999,Sand,fine,,"10cm shell band at 1.3m, shell debris",olive brown,0,2.05
189,54+2/107/VE/1,CM,,54.53525,2.564541,54.5345165,17,0.9,Sand,fine to medium,,"low shell content, pebbles towards base",olive brown,0,0.9
190,54+2/131/CS/1,CM,,54.37218,2.5590564,54.3714409,0,0.1,Sand,fine to very fine,,"rare shells, shell fragments","olive brown, 2 core attempts, no recovery",0,0.1
191,54+2/114/CS/1,CM,,54.53928,2.6684535,54.5385478,0,0.1,Sand,fine to very fine,,shell fragments,"olive, 2 core attempts, no recovery",0,
192,54+2/108/VE/1,CM,,54.48062,2.6722656,54.4798859,20,2.3,Sand,fine to very fine,,shell debris,olive brown,0,2.3
193,54+2/116/VE/1,CM,,54.36984,2.6781394,54.3691022,24,3.5999999,Sand,fine to very fine,,<10cm thick shelly bands at 1.0m and 1.4m,olive grey/brown,0,3.56
194,54+2/110/CS/1,CM,,54.4229,2.6848078,54.4221641,0,0.1,Sand,fine to very fine,,shell debris,"2 core attempts, no recovery",0,0.1
195,54+2/115/CS/1,CM,,54.5388,2.7741762,54.538069,0,0.1,Sand,fine to very fine,,shell fragments,"2 core attempts, no recovery",0,0.1
196,54+2/69/CS/1,CM,,54.71055,2.0738826,54.7098167,0,0.1,Sand,coarse to fine,,shell fragments,"yellow brown, 2 core attempts, no recovery",0,0.1
197,54+2/218/VE/1,CM,,54.70766,2.1380544,54.7069274,26,3.7,Sand,medium to fine,,cobbles,grey brown,0,0.12
197,54+2/218/VE/1,CM,2.1395,54.70766,2.1380544,54.7069274,26,3.7,Clay,,,"very silty, Sandy",grey brown,0.12,0.23
197,54+2/218/VE/1,CM,2.1395,54.70766,2.1380544,54.7069274,26,3.7,Sand,fine,,,"bioturbated, burrows of silty clay, yellow brown",0.23,2.14
197,54+2/218/VE/1,CM,2.1395,54.70766,2.1380544,54.7069274,26,3.7,Clay,,stiff to firm,"very silty, pebbles, shells, Sandy between 2.23m and 2.62m","very dark grey brown, Dogger Bank Formation",2.14,3.7
198,54+2/217/VE/1,CM,,54.6895,2.0807235,54.6887661,26,0.8,Gravel,,,"Sandy, pebbles, trace shells",grey,0,0.17
198,54+2/217/VE/1,CM,2.08217,54.6895,2.0807235,54.6887661,26,0.8,Sand,fine to very fine,,"muddy, shell debris",grey brown,0.17,0.78
199,54+2/74/CS/1,CM,,54.6561,2.171387,54.655366,0,0.1,Sand,fine to very fine,,shell fragments,olive grey,0,0.1
200,54+2/70/CS/1,CM,,54.65619,2.0688544,54.6554548,0,0.1,Sand,coarse to fine,,shell fragments,"2 core attempts, no recovery",0,0.1
201,54+2/216/VE/1,CM,,54.64983,2.1523867,54.6490956,20,3.71,Sand,medium to fine,,shell fragments,"bioturbated, brown grey",0,1.32
201,54+2/216/VE/1,CM,2.15383,54.64983,2.1523867,54.6490956,20,3.71,Gravel,medium to coarse,,"shelly, Sandy",,1.32,1.38
201,54+2/216/VE/1,CM,2.15383,54.64983,2.1523867,54.6490956,20,3.71,Sand,,,"Gravelly, muddy","grey brown, organic matter",1.38,2.04
201,54+2/216/VE/1,CM,2.15383,54.64983,2.1523867,54.6490956,20,3.71,Clay,,firm to stiff,"Sandy, pebbles, Gravelly, small shell fragments",dark grey brown,2.04,3.73
202,54+1/138/CS/1,CM,,54.64892,1.9613019,54.6481833,20,0.1,Sand,fine,,shell fragments,"clean, olive brown, 2 core attempts, no recovery",0,0.1
203,54+2/71/CS/1,CM,,54.60296,2.0498257,54.6022228,0,0.1,Sand,,,"very slightly Gravelly, shell fragments","2 core attempts, no recovery",0,0.1
204,54+2/73/CS/1,CM,,54.5962,2.1992097,54.5954643,17,0.1,Sand,medium to very fine,,slightly shelly,"clean, 2 core attempts, no recovery",0,0.1
205,54+2/189/CS/1,CM,,54.53728,2.210332,54.5365425,13,0.1,Sand,fine,,"shell debris, scattered whole shells","brown, grey",0,0.1
206,54+2/72/CS/1,CM,,54.53561,2.0622584,54.5348707,0,0.1,Sand,medium to very fine,,shell fragments,"very clean, 2 core attempts, no recovery",0,0.1
207,54+1/150/VE/1,CM,,54.53148,1.9729563,54.5307395,15,0.8,Sand,fine to medium,,"shells, shell debris","green, grey",0,0.76
208,54+2/188/CS/1,CM,,54.5014,2.0660996,54.5006596,13,0.1,Sand,fine,,"shell debris, scattered whole shells","light brown, grey",0,0.1
209,54+1/179/CS/1,CM,,54.49981,1.9802775,54.4990686,15,0.1,Sand,medium,,"shell debris, scattered whole shells","brown, grey",0,0.1
210,54+2/109/VE/1,CM,,54.42224,2.7855604,54.4215052,23,4,Sand,fine,,"shelly bands, shell debris, whole shells",olive grey,0,3
210,54+2/109/VE/1,CM,2.78698,54.42224,2.7855604,54.4215052,23,4,Sand,,,"shell fragments, muddy",olive,3,4.03
211,54+2/435/CS/1,CM,,54.513,2.7942476,54.5122683,30,0.1,Sand,fine,,"shell fragments, silt","dark grey, brown",0,0.1
212,54+2/129/CS/1,CM,,54.26124,2.7835757,54.2604998,0,0.6,Sand,fine to very fine,,"slightly silty, shell fragments",olive grey,0,0.6
213,54+2/122/VE/1,CM,,54.1939,2.7824479,54.1931575,55,2,Silt,fine,,Sandy,olive grey,0,0.1
213,54+2/122/VE/1,CM,2.78386,54.1939,2.7824479,54.1931575,55,2,Sand,very fine,,"slightly muddy, rare pebbles, shell debris",brown,0.1,1.7
214,54+2/206/CS/1,CM,,54.15917,2.8044196,54.1584266,45,0.4,Sand,fine to coarse,,"muddy, shelly, Gravelly",olive brown,0,0.27
214,54+2/206/CS/1,CM,2.80583,54.15917,2.8044196,54.1584266,45,0.4,Sand,,,"muddy, coarse chalk grains,",Boulder Clay/Till?,0.27,0.37
